epoch	train_total	val_total	val_pda	lr
5	5.402306	5.427805	0.238334	1.00e-04
10	5.139613	5.264181	0.235806	1.00e-04
15	4.982009	5.337970	0.249479	1.00e-04
20	4.803423	5.263628	0.243209	1.00e-04
25	4.618587	5.276776	0.245609	1.00e-04
30	4.481054	5.273913	0.246989	1.00e-04
35	4.373801	5.272016	0.247956	1.00e-04
40	4.282317	5.182152	0.239563	1.00e-04
45	4.167407	5.263802	0.247237	1.00e-04
50	4.115893	5.372942	0.257558	1.00e-04
55	4.071607	5.361090	0.257268	1.00e-04
60	4.008856	5.359359	0.258720	1.00e-04
65	3.941554	5.287680	0.250953	1.00e-04
70	3.897188	5.357930	0.257620	1.00e-04
75	3.857247	5.295793	0.251023	1.00e-04
80	3.817698	5.420725	0.265472	1.00e-04
85	3.775062	5.393691	0.262033	1.00e-04
90	3.754471	5.374293	0.259877	1.00e-04
95	3.711839	5.295869	0.254733	1.00e-04
100	3.671709	5.350247	0.260845	1.00e-04
105	3.654553	5.382711	0.262331	1.00e-04
110	3.621584	5.274935	0.253413	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.371252	5.453860	0.241019	1.00e-04
10	5.132897	5.330082	0.241467	1.00e-04
15	4.980029	5.245698	0.238856	1.00e-04
20	4.815377	5.241744	0.239622	1.00e-04
25	4.613919	5.245681	0.243933	1.00e-04
30	4.490586	5.308014	0.250398	1.00e-04
35	4.392990	5.382953	0.257382	1.00e-04
40	4.294891	5.281307	0.250093	1.00e-04
45	4.212544	5.263720	0.248706	1.00e-04
50	4.112594	5.223875	0.246352	1.00e-04
55	4.040949	5.210533	0.244962	1.00e-04
60	4.007292	5.162355	0.240616	1.00e-04
65	3.949775	5.248871	0.249840	1.00e-04
70	3.913348	5.222643	0.248554	1.00e-04
75	3.850900	5.105624	0.237792	1.00e-04
80	3.814602	5.094824	0.235424	1.00e-04
85	3.776053	5.251765	0.249927	1.00e-04
90	3.736254	5.243395	0.251843	1.00e-04
95	3.703170	5.153314	0.242424	1.00e-04
100	3.683552	5.184548	0.247659	1.00e-04
105	3.632620	5.162319	0.245114	1.00e-04
110	3.645552	5.261863	0.254331	1.00e-04
115	3.607356	5.150673	0.244834	1.00e-04
120	3.560020	5.156314	0.245595	1.00e-04
125	3.526301	5.168692	0.246575	1.00e-04
130	3.519927	5.052188	0.236635	1.00e-04
135	3.510612	5.143964	0.245146	1.00e-04
140	3.495058	5.149477	0.247281	1.00e-04
145	3.465527	5.117787	0.242736	1.00e-04
150	3.443548	5.009488	0.231890	1.00e-04
155	3.451910	5.065664	0.238812	1.00e-04
160	3.413483	5.089499	0.240811	1.00e-04
165	3.392816	5.018562	0.233905	1.00e-04
170	3.373139	5.064553	0.238339	1.00e-04
175	3.356355	5.059405	0.238583	1.00e-04
180	3.347619	4.990170	0.232709	1.00e-04
185	3.352209	4.954014	0.228309	1.00e-04
190	3.338133	4.983867	0.231251	1.00e-04
195	3.314977	5.087798	0.241273	1.00e-04
200	3.305755	5.080760	0.241394	1.00e-04
205	3.287026	4.962147	0.229959	1.00e-04
210	3.260684	5.043238	0.238080	1.00e-04
215	3.250630	5.041679	0.238382	1.00e-04
220	3.258939	5.099297	0.243016	1.00e-04
225	3.250542	5.055741	0.239481	1.00e-04
230	3.240463	5.006582	0.233880	1.00e-04
235	3.230400	5.001269	0.235450	1.00e-04
240	3.208345	4.993534	0.234404	1.00e-04
245	3.181162	5.064204	0.239908	1.00e-04
250	3.183200	5.076381	0.241939	1.00e-04
255	3.169424	4.958605	0.230703	1.00e-04
260	3.177245	4.986282	0.233492	1.00e-04
265	3.169920	4.996887	0.234167	1.00e-04
270	3.151395	5.052291	0.239129	1.00e-04
275	3.133644	5.055664	0.240607	1.00e-04
280	3.143790	5.026138	0.236868	1.00e-04
285	3.132721	5.066493	0.241036	1.00e-04
epoch	train_total	val_total	val_pda	lr
5	5.402101	5.424727	0.238285	1.00e-04
10	5.143602	5.309551	0.238933	1.00e-04
15	4.953245	5.423657	0.255154	1.00e-04
20	4.761864	5.445158	0.260358	1.00e-04
25	4.567791	5.571084	0.273472	1.00e-04
30	4.431374	5.471284	0.265745	1.00e-04
35	4.356487	5.562270	0.274022	1.00e-04
40	4.246359	5.453210	0.264383	1.00e-04
45	4.164402	5.484735	0.267807	1.00e-04
50	4.094087	5.356218	0.254077	1.00e-04
55	4.042259	5.366194	0.257615	1.00e-04
60	3.970343	5.360641	0.257255	1.00e-04
65	3.916524	5.385359	0.262174	1.00e-04
70	3.892009	5.227683	0.244429	1.00e-04
75	3.836451	5.327725	0.257944	1.00e-04
80	3.782846	5.157441	0.239548	1.00e-04
85	3.755093	5.251888	0.249405	1.00e-04
90	3.738882	5.261562	0.250477	1.00e-04
95	3.677404	5.168603	0.243267	1.00e-04
100	3.679301	5.176235	0.242504	1.00e-04
105	3.654261	5.238734	0.249049	1.00e-04
110	3.600226	5.228548	0.248823	1.00e-04
115	3.595861	5.191366	0.246017	1.00e-04
120	3.547080	5.146621	0.240751	1.00e-04
125	3.544890	5.155456	0.240768	1.00e-04
130	3.534698	5.159814	0.243286	1.00e-04
135	3.504067	5.143057	0.240541	1.00e-04
140	3.493926	5.167407	0.241074	1.00e-04
145	3.451965	5.030290	0.227903	1.00e-04
150	3.432595	5.047036	0.232590	1.00e-04
155	3.421092	5.057330	0.232421	1.00e-04
160	3.395549	5.158412	0.240973	1.00e-04
165	3.380671	5.096401	0.236918	1.00e-04
170	3.362773	5.023143	0.231002	1.00e-04
175	3.343315	5.060566	0.233898	1.00e-04
180	3.341713	5.124855	0.240295	1.00e-04
185	3.320169	5.118364	0.240452	1.00e-04
190	3.322569	5.056134	0.234004	1.00e-04
195	3.296081	5.069549	0.236667	1.00e-04
200	3.298418	5.085884	0.238562	1.00e-04
205	3.268365	5.055221	0.235143	1.00e-04
210	3.264180	5.088152	0.237387	1.00e-04
215	3.232005	5.083182	0.236746	1.00e-04
220	3.218364	5.117149	0.240663	1.00e-04
225	3.214252	5.102293	0.239476	1.00e-04
230	3.190336	5.055886	0.235321	1.00e-04
235	3.195553	5.101465	0.238224	1.00e-04
240	3.198726	5.035858	0.233908	1.00e-04
245	3.176610	5.092006	0.239255	1.00e-04
250	3.173237	5.128351	0.241954	1.00e-04
255	3.123543	5.149571	0.244451	1.00e-04
